,id,number_of_cpu_cores,occupied_cores,voltages_frequencies,ISL,capacitance,powerIdle,batteryLevel,errorRate,acceptableTasks,handleSafeTask
84,iot 84,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)], [(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)]]",0.19,"[2.914200624571933e-10, 2.013041253317537e-10, 2.2493322510001876e-10, 2.6452604360566215e-10, 2.502955054407141e-10, 2.4107726022634516e-10, 2.9509612099657177e-10, 2.962793689606561e-10, 2.782248006801239e-10, 2.678016304136718e-10, 2.3074237991721881e-10, 2.4030988518142726e-10, 2.0042214009047196e-10, 2.1762734947164524e-10, 2.90659180254746e-10, 2.5941726403609593e-10]","[0.001, 0.0009, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.001, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.001, 0.0009, 0.0007999999999999999]",37000000000.0,0.04,"[1, 2]",0
85,iot 85,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (10000000.0, 1.8), (20000000.0, 2.3)], [(80000000.0, 4.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)]]",0.2,"[2.3845097732532706e-10, 2.5252957883537653e-10, 2.5714880817314283e-10, 2.966958845021765e-10, 2.4047189391927345e-10, 2.522263480927939e-10, 2.1690481924504814e-10, 2.0344030814077693e-10, 2.837482470148928e-10, 2.218768821581954e-10, 2.441434691801575e-10, 2.5176480620519586e-10, 2.3793640703255965e-10, 2.2991831722991917e-10, 2.7974092134765224e-10, 2.041553077003313e-10]","[0.0007999999999999999, 0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.001, 0.001, 0.001, 0.0009, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.0009]",36000000000.0,0.01,"[4, 1]",1
86,iot 86,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(10000000.0, 1.8), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(80000000.0, 4.0), (20000000.0, 2.3), (160000000.0, 5.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)]]",0.11,"[2.637039289725083e-10, 2.715820769611445e-10, 2.240953786196784e-10, 2.669152119141125e-10, 2.5518055135057306e-10, 2.970993517189611e-10, 2.6801187768878534e-10, 2.082665317776326e-10]","[0.001, 0.0007999999999999999, 0.001, 0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0009]",38000000000.0,0.04,"[2, 1, 4]",1
87,iot 87,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.12,"[2.784744022004735e-10, 2.811723072614177e-10, 2.1042217290061905e-10, 2.3841970391588424e-10, 2.2040720461898663e-10, 2.1238281727889282e-10, 2.3045699119243432e-10, 2.498965029627363e-10]","[0.001, 0.0007999999999999999, 0.001, 0.001, 0.0009, 0.001, 0.0007999999999999999, 0.0009]",37000000000.0,0.03,"[3, 1, 2]",1
88,iot 88,4,"[0, 0, 0, 0]","[[(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)]]",0.12,"[2.2197587494550684e-10, 2.396633894907947e-10, 2.811859963571946e-10, 2.9762275019208576e-10]","[0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.001]",38000000000.0,0.03,"[1, 3]",0
89,iot 89,4,"[0, 0, 0, 0]","[[(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)]]",0.11,"[2.9672732673979553e-10, 2.769819345896048e-10, 2.241266671028324e-10, 2.524463630281776e-10]","[0.001, 0.001, 0.0007999999999999999, 0.001]",39000000000.0,0.05,"[2, 4]",1
90,iot 90,4,"[0, 0, 0, 0]","[[(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (80000000.0, 4.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (20000000.0, 2.3)]]",0.12,"[2.464212982964791e-10, 2.608680987284593e-10, 2.4700067682365535e-10, 2.9684191862664635e-10]","[0.001, 0.001, 0.0007999999999999999, 0.0009]",38000000000.0,0.02,"[4, 2, 3]",1
91,iot 91,4,"[0, 0, 0, 0]","[[(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)]]",0.2,"[2.652099810737065e-10, 2.164973267904317e-10, 2.3839054432752366e-10, 2.569828644464877e-10]","[0.0009, 0.001, 0.0009, 0.0007999999999999999]",39000000000.0,0.04,"[2, 3]",1
92,iot 92,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (160000000.0, 5.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (80000000.0, 4.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.12,"[2.454017513584982e-10, 2.002122241240219e-10, 2.6485473732350213e-10, 2.9709779757418585e-10, 2.8799490195256083e-10, 2.639660778803894e-10, 2.791499273522695e-10, 2.676307105716853e-10, 2.5894651308147726e-10, 2.897181778306842e-10, 2.5592714580038323e-10, 2.7383900420731336e-10, 2.615173574061677e-10, 2.353245340124636e-10, 2.7110893404241195e-10, 2.171832490837467e-10]","[0.0007999999999999999, 0.0009, 0.0009, 0.001, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.0009, 0.001, 0.001, 0.001, 0.0009]",37000000000.0,0.04,"[4, 2]",1
93,iot 93,4,"[0, 0, 0, 0]","[[(20000000.0, 2.3), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)]]",0.14,"[2.6894741706958656e-10, 2.727961189099065e-10, 2.3104027843836646e-10, 2.0586207334574144e-10]","[0.001, 0.0009, 0.001, 0.0009]",39000000000.0,0.05,"[2, 3]",1
94,iot 94,4,"[0, 0, 0, 0]","[[(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)]]",0.18,"[2.7502226772470906e-10, 2.2771626222492074e-10, 2.015958924903302e-10, 2.5907523589720126e-10]","[0.001, 0.0009, 0.0007999999999999999, 0.0007999999999999999]",36000000000.0,0.03,"[1, 2]",1
95,iot 95,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)]]",0.1,"[2.3926144114995513e-10, 2.7628675164288066e-10, 2.4517749105475854e-10, 2.017383570306453e-10, 2.0240424103919296e-10, 2.7925724577921536e-10, 2.0045057084657145e-10, 2.628238274261194e-10]","[0.001, 0.0009, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.0009, 0.0007999999999999999]",40000000000.0,0.02,"[3, 2, 4]",1
96,iot 96,4,"[0, 0, 0, 0]","[[(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.13,"[2.5751168626086694e-10, 2.748046234369573e-10, 2.0588441592251435e-10, 2.404887214771407e-10]","[0.001, 0.0007999999999999999, 0.0009, 0.0009]",39000000000.0,0.02,"[1, 4, 3]",1
97,iot 97,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(80000000.0, 4.0), (160000000.0, 5.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(160000000.0, 5.0), (40000000.0, 2.7), (80000000.0, 4.0)], [(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)]]",0.14,"[2.1258944024939526e-10, 2.5876723610461597e-10, 2.0823371212869983e-10, 2.4596626365631524e-10, 2.384949982139772e-10, 2.7193187394039765e-10, 2.45084733295525e-10, 2.7296111132500235e-10, 2.477437922964835e-10, 2.461370598335011e-10, 2.93475479378188e-10, 2.578644010236098e-10, 2.4766792125829673e-10, 2.792390924659953e-10, 2.5660165071201575e-10, 2.2077654930274209e-10]","[0.001, 0.0009, 0.0009, 0.0009, 0.0009, 0.001, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.0009, 0.001, 0.001, 0.001, 0.0007999999999999999, 0.0009]",36000000000.0,0.04,"[4, 2]",1
98,iot 98,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(20000000.0, 2.3), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)]]",0.12,"[2.978651517931968e-10, 2.7897939104419705e-10, 2.3784524913024605e-10, 2.0240312635004267e-10, 2.4622356918464035e-10, 2.601277643744538e-10, 2.85551352565812e-10, 2.2848570458059513e-10]","[0.0009, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999]",36000000000.0,0.02,"[2, 3]",0
99,iot 99,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)], [(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (160000000.0, 5.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (10000000.0, 1.8), (20000000.0, 2.3)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)]]",0.18,"[2.4857580740964533e-10, 2.746106918372559e-10, 2.488461614960557e-10, 2.2195378376110306e-10, 2.7042489311751805e-10, 2.5432787430589035e-10, 2.511654314251425e-10, 2.4364594999839163e-10, 2.158305277403612e-10, 2.817039329717283e-10, 2.392428134094405e-10, 2.5045184571503555e-10, 2.4695780305343194e-10, 2.6204375295308914e-10, 2.5456357998770796e-10, 2.419864210409675e-10]","[0.0007999999999999999, 0.001, 0.0007999999999999999, 0.001, 0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.001]",39000000000.0,0.05,"[3, 1]",0
100,mec 0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)]]",0.0,"[1.9838128263969696e-09, 1.8115950998237712e-09, 1.8954227340206847e-09, 1.6609746154280981e-09, 1.751397369784681e-09, 1.6062073197074612e-09, 1.5486391578604102e-09, 1.905747460266399e-09, 1.964629898346714e-09, 1.990678696088176e-09, 1.7420825231664218e-09, 1.6348553831371844e-09, 1.8780647819294495e-09, 1.6136391006713137e-09, 1.634189543765136e-09, 1.5815097790371416e-09]","[0.65, 0.65, 0.65, 0.65, 0.75, 0.65, 0.75, 0.65, 0.65, 0.65, 0.55, 0.65, 0.55, 0.55, 0.75, 0.65]",100.0,0.1,"[4, 1]",0
101,mec 1,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)]]",0.0,"[1.650659951968483e-09, 1.99844739591834e-09, 1.710291766927701e-09, 1.841092302281575e-09, 1.865599909432471e-09, 1.6326362783913513e-09, 1.7271485231188957e-09, 1.5212404105255014e-09, 1.8001114233832188e-09, 1.6299655362329427e-09, 1.7466179051291928e-09, 1.927909399124799e-09, 1.6375134585656328e-09, 1.67110628079219e-09, 1.8182006149109115e-09, 1.6886944525277633e-09]","[0.65, 0.55, 0.75, 0.55, 0.55, 0.55, 0.75, 0.55, 0.65, 0.55, 0.65, 0.75, 0.75, 0.55, 0.75, 0.65]",100.0,0.05,"[3, 4, 1]",1
102,mec 2,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)]]",0.0,"[1.5114930062717653e-09, 1.9881785897883693e-09, 1.7319651476973646e-09, 1.9022936910785945e-09, 1.8500558436694849e-09, 1.8235892759561733e-09, 1.8305878746007786e-09, 1.746366704704083e-09, 1.7263483226173028e-09, 1.7987648244553243e-09, 1.965405456388696e-09, 1.7461200596794127e-09, 1.6225853001931868e-09, 1.953005045828276e-09, 1.6394830381741867e-09, 1.5647781255975553e-09]","[0.75, 0.65, 0.75, 0.55, 0.75, 0.75, 0.55, 0.65, 0.75, 0.55, 0.65, 0.75, 0.75, 0.75, 0.55, 0.75]",100.0,0.1,"[3, 4]",0
103,mec 3,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)]]",0.0,"[1.6280889735680257e-09, 1.570807936067014e-09, 1.888801760356373e-09, 1.8168861136517226e-09, 1.6389561127724035e-09, 1.543660797913522e-09, 1.68056243551366e-09, 1.6140734299592607e-09, 1.7627789521459527e-09, 1.8930432665697426e-09, 1.6773229575590623e-09, 1.7823284305067067e-09, 1.828400665980056e-09, 1.6237388406150667e-09, 1.8386635650390158e-09, 1.60644185693453e-09]","[0.75, 0.55, 0.65, 0.65, 0.55, 0.75, 0.65, 0.55, 0.65, 0.55, 0.65, 0.55, 0.65, 0.55, 0.75, 0.65]",100.0,0.08,"[4, 2, 3]",1
