,id,number_of_cpu_cores,occupied_cores,voltages_frequencies,ISL,capacitance,powerIdle,batteryLevel,errorRate,acceptableTasks,handleSafeTask
95,iot 95,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(80000000.0, 4.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (40000000.0, 2.7), (20000000.0, 2.3)], [(40000000.0, 2.7), (10000000.0, 1.8), (80000000.0, 4.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (10000000.0, 1.8)]]",0.16,"[2.6813473523021065e-10, 2.406887319573325e-10, 2.5094371447526166e-10, 2.578911499505293e-10, 2.7112707396893976e-10, 2.7720790681555783e-10, 2.6121923764822096e-10, 2.252618351283275e-10, 2.4110464333570024e-10, 2.974472364834724e-10, 2.6386438275069346e-10, 2.2412836058848634e-10, 2.079305132497651e-10, 2.196599975995666e-10, 2.0218644450464797e-10, 2.933945227003869e-10]","[0.001, 0.0009, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]",40000000000.0,0.03,"[1, 3]",1
96,iot 96,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(80000000.0, 4.0), (160000000.0, 5.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)]]",0.13,"[2.517148248856621e-10, 2.3702494757685386e-10, 2.1557713066336843e-10, 2.7748910354345543e-10, 2.7729469518582443e-10, 2.949731456292274e-10, 2.728909376742588e-10, 2.743457301346883e-10]","[0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.001, 0.0007999999999999999, 0.001, 0.0009]",37000000000.0,0.02,"[4, 2, 1]",1
97,iot 97,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (80000000.0, 4.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)]]",0.15,"[2.1631218637207309e-10, 2.308188958662171e-10, 2.668286414951054e-10, 2.7111125836134335e-10, 2.6937077489859615e-10, 2.2890068647736299e-10, 2.5817427908771883e-10, 2.2502124506642356e-10]","[0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.0009, 0.001, 0.0009]",38000000000.0,0.04,"[2, 3, 1]",1
98,iot 98,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(80000000.0, 4.0), (40000000.0, 2.7), (20000000.0, 2.3)]]",0.12,"[2.8392952959242376e-10, 2.984208912535154e-10, 2.816477618958666e-10, 2.8597700920381705e-10, 2.8295138592388755e-10, 2.8604151184422413e-10, 2.2316308453545206e-10, 2.450136404259966e-10]","[0.0009, 0.001, 0.001, 0.0009, 0.001, 0.001, 0.0007999999999999999, 0.0009]",36000000000.0,0.01,"[2, 3, 4]",0
99,iot 99,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (40000000.0, 2.7), (80000000.0, 4.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)]]",0.15,"[2.9931043615410834e-10, 2.766942228704223e-10, 2.7498032895784123e-10, 2.99859422110488e-10, 2.415453405759269e-10, 2.146026918823421e-10, 2.7287192673293987e-10, 2.7864012289505346e-10, 2.9877342152721155e-10, 2.831470098164707e-10, 2.7952831762850413e-10, 2.935326644036255e-10, 2.419181775965314e-10, 2.0075244947466337e-10, 2.5787863185014556e-10, 2.1153528052741715e-10]","[0.0009, 0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.001, 0.0009, 0.001, 0.0009, 0.0009, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.0007999999999999999, 0.001]",38000000000.0,0.05,"[3, 2]",1
100,mec 0,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)]]",0.0,"[1.6412412961737088e-09, 1.5412548889076533e-09, 1.6806041081123185e-09, 1.8892692989610374e-09, 1.5499351702039227e-09, 1.7712399539293246e-09, 1.6607578651119468e-09, 1.583904499061617e-09, 1.942621109424085e-09, 1.5850996648361507e-09, 1.8649130527525833e-09, 1.867521120149282e-09, 1.5973515312539536e-09, 1.847727593219165e-09, 1.8222014038615819e-09, 1.768483117757986e-09, 1.5066966945939178e-09, 1.593690139814274e-09, 1.8611941799570632e-09, 1.5639581238753674e-09, 1.8017400007059799e-09, 1.8297745325270456e-09, 1.711403457671692e-09, 1.6716658422777365e-09, 1.7036368608609505e-09, 1.964199945668121e-09, 1.9282083503894885e-09, 1.7790426582006685e-09, 1.910211170674423e-09, 1.881955749414909e-09, 1.9576464457969504e-09, 1.8824263663367043e-09, 1.9881799199834213e-09, 1.6322454049222427e-09, 1.7397261891697716e-09, 1.8512533717171594e-09, 1.6921345488431118e-09, 1.9752791045593608e-09, 1.62734003312461e-09, 1.5253729937817107e-09, 1.868057678324386e-09, 1.5334630026606737e-09, 1.5623570477288615e-09, 1.538823510158959e-09, 1.690764124085888e-09, 1.6422292765319044e-09, 1.5314246498931187e-09, 1.612283011814579e-09, 1.800946804414883e-09, 1.5139053858654913e-09, 1.5025971194734228e-09, 1.534174681496952e-09, 1.5937286045398542e-09, 1.7640532541623763e-09, 1.6774734534030546e-09, 1.541392139592649e-09, 1.811890262944473e-09, 1.674507093303672e-09, 1.535286472631879e-09, 1.6904943986303826e-09, 1.7714866249684908e-09, 1.920535845905105e-09, 1.9527765297167973e-09, 1.5560132988851447e-09]","[0.55, 0.55, 0.75, 0.65, 0.65, 0.55, 0.65, 0.75, 0.55, 0.75, 0.65, 0.65, 0.65, 0.65, 0.55, 0.55, 0.75, 0.75, 0.55, 0.55, 0.55, 0.55, 0.75, 0.65, 0.55, 0.55, 0.65, 0.75, 0.75, 0.65, 0.75, 0.55, 0.55, 0.55, 0.55, 0.75, 0.65, 0.55, 0.55, 0.75, 0.55, 0.75, 0.75, 0.75, 0.55, 0.75, 0.65, 0.65, 0.65, 0.65, 0.75, 0.75, 0.65, 0.75, 0.55, 0.65, 0.55, 0.55, 0.65, 0.75, 0.55, 0.55, 0.65, 0.55]",100.0,0.06,"[3, 2]",1
101,mec 1,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)]]",0.0,"[1.970058994413424e-09, 1.611055064924306e-09, 1.8945470310672636e-09, 1.7012874987324603e-09, 1.8556666097996677e-09, 1.7742091806507846e-09, 1.9515916597540807e-09, 1.814436802023582e-09, 1.537173797027064e-09, 1.7315965705977006e-09, 1.854706928322079e-09, 1.96970941338619e-09, 1.6276141461715633e-09, 1.8558544219887866e-09, 1.581831125969652e-09, 1.8978456922750706e-09]","[0.75, 0.55, 0.75, 0.75, 0.55, 0.55, 0.65, 0.75, 0.65, 0.65, 0.65, 0.65, 0.75, 0.65, 0.65, 0.75]",100.0,0.1,"[1, 4]",0
102,mec 2,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)]]",0.0,"[1.6009385156989934e-09, 1.8913671418238037e-09, 1.735185533315795e-09, 1.8347085000377673e-09, 1.6087240723542558e-09, 1.941114918415292e-09, 1.588040289291635e-09, 1.8774656200255566e-09, 1.932060173898681e-09, 1.567957169238468e-09, 1.5948195399335442e-09, 1.700411495013088e-09, 1.5073827759239284e-09, 1.8385398419993603e-09, 1.887959242193497e-09, 1.6882953988362903e-09]","[0.65, 0.65, 0.55, 0.75, 0.65, 0.55, 0.75, 0.55, 0.75, 0.65, 0.65, 0.65, 0.55, 0.75, 0.55, 0.55]",100.0,0.1,"[4, 1, 3]",1
103,mec 3,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)]]",0.0,"[1.5161246044218622e-09, 1.5144759524422788e-09, 1.5727015687273985e-09, 1.8913834373631415e-09, 1.5772463155318316e-09, 1.7185957986182371e-09, 1.934364552661349e-09, 1.6166170012227308e-09, 1.979334657090903e-09, 1.7673698535592265e-09, 1.6031149622755718e-09, 1.8796107541476475e-09, 1.7326729399276523e-09, 1.5622026888527464e-09, 1.7844608739321875e-09, 1.5200829315728713e-09]","[0.55, 0.65, 0.75, 0.65, 0.75, 0.55, 0.75, 0.75, 0.65, 0.65, 0.75, 0.55, 0.75, 0.65, 0.55, 0.55]",100.0,0.06,"[1, 4, 2]",0
104,mec 4,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)]]",0.0,"[1.706936586429536e-09, 1.6298632610869143e-09, 1.96147599710775e-09, 1.8191848367285176e-09, 1.7809403260705549e-09, 1.5670999722689692e-09, 1.9184396070791863e-09, 1.6152568926603335e-09, 1.6546268009764438e-09, 1.8813307602513035e-09, 1.7728283655807673e-09, 1.7350087549301993e-09, 1.5205333374051792e-09, 1.9924657144821555e-09, 1.5840470150598122e-09, 1.838649795953756e-09]","[0.65, 0.75, 0.75, 0.75, 0.75, 0.55, 0.55, 0.75, 0.65, 0.65, 0.65, 0.65, 0.75, 0.55, 0.75, 0.75]",100.0,0.06,"[4, 3]",1
105,mec 5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(1500000000.0, 1.2), (750000000.0, 0.825), (600000000.0, 0.8)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)]]",0.0,"[1.9704040099292235e-09, 1.5015781510683198e-09, 1.5607301959908817e-09, 1.7511616239754558e-09, 1.7681638028577827e-09, 1.6619955044258543e-09, 1.907802266311466e-09, 1.511714118652055e-09, 1.756441444036236e-09, 1.892384379433612e-09, 1.965731622865908e-09, 1.9294624912347646e-09, 1.8532807733420237e-09, 1.5323038982944175e-09, 1.9416176064350787e-09, 1.5671339437043215e-09]","[0.65, 0.75, 0.75, 0.55, 0.75, 0.75, 0.65, 0.55, 0.75, 0.75, 0.65, 0.75, 0.75, 0.65, 0.75, 0.75]",100.0,0.06,"[2, 4, 1]",1
