,id,number_of_cpu_cores,occupied_cores,voltages_frequencies,ISL,capacitance,powerIdle,batteryLevel,errorRate,acceptableTasks,handleSafeTask
89,iot 89,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(160000000.0, 5.0), (20000000.0, 2.3), (80000000.0, 4.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)]]",0.18,"[2.4048615203773967e-10, 2.3067353777598037e-10, 2.1965982444490943e-10, 2.5840154081210555e-10, 2.0160590854825808e-10, 2.2436491309676266e-10, 2.8932680192226495e-10, 2.894777132321471e-10]","[0.0007999999999999999, 0.001, 0.0009, 0.0009, 0.0009, 0.001, 0.0007999999999999999, 0.001]",37000000000.0,0.05,"[4, 2, 3]",1
90,iot 90,4,"[0, 0, 0, 0]","[[(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (10000000.0, 1.8)]]",0.18,"[2.1483135803051554e-10, 2.5648460236610904e-10, 2.7610952920108484e-10, 2.0137652164393628e-10]","[0.0009, 0.0009, 0.0007999999999999999, 0.0007999999999999999]",38000000000.0,0.05,"[4, 2, 1]",1
91,iot 91,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)]]",0.14,"[2.418008990024132e-10, 2.717194653490349e-10, 2.4840193692008444e-10, 2.2496127911872824e-10, 2.450921463427203e-10, 2.819527684244094e-10, 2.1524902364521338e-10, 2.029706594707861e-10]","[0.001, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.0009, 0.001, 0.0007999999999999999]",40000000000.0,0.05,"[2, 3, 4]",1
92,iot 92,4,"[0, 0, 0, 0]","[[(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)]]",0.2,"[2.0734308558322858e-10, 2.2180850574538573e-10, 2.3065037856963475e-10, 2.0902605368748448e-10]","[0.001, 0.0009, 0.001, 0.001]",40000000000.0,0.01,"[4, 2, 1]",1
93,iot 93,4,"[0, 0, 0, 0]","[[(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.1,"[2.466431994454757e-10, 2.4388303868285765e-10, 2.347000133820076e-10, 2.5127878623076276e-10]","[0.0007999999999999999, 0.0009, 0.001, 0.0009]",40000000000.0,0.03,"[1, 4, 2, 3]",1
94,iot 94,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(10000000.0, 1.8), (160000000.0, 5.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (40000000.0, 2.7)]]",0.2,"[2.6990747443982494e-10, 2.9254927494077487e-10, 2.1904905502307086e-10, 2.0752799396480734e-10, 2.947057431331735e-10, 2.361435694711657e-10, 2.6795622596393457e-10, 2.4716435699006675e-10]","[0.001, 0.0007999999999999999, 0.001, 0.0009, 0.001, 0.0009, 0.0009, 0.0007999999999999999]",38000000000.0,0.03,"[1, 3, 4, 2]",1
95,iot 95,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)]]",0.15,"[2.2265289190827132e-10, 2.5653308332300213e-10, 2.6069115730230817e-10, 2.3368942265252446e-10, 2.471496433249502e-10, 2.01817700544351e-10, 2.576691130358876e-10, 2.842141439365021e-10]","[0.0009, 0.001, 0.001, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999]",36000000000.0,0.02,"[1, 3, 2]",1
96,iot 96,4,"[0, 0, 0, 0]","[[(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)]]",0.16,"[2.959888290627474e-10, 2.751398214941105e-10, 2.859546773619424e-10, 2.813700537906361e-10]","[0.0009, 0.0009, 0.0009, 0.0009]",38000000000.0,0.04,"[4, 2, 1]",1
97,iot 97,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(40000000.0, 2.7), (20000000.0, 2.3), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)]]",0.2,"[2.2645778897726432e-10, 2.7975312819550154e-10, 2.531372176393145e-10, 2.906598844575217e-10, 2.2551224184830755e-10, 2.8478484770613884e-10, 2.576754214716845e-10, 2.695031030765815e-10]","[0.001, 0.0009, 0.0007999999999999999, 0.0009, 0.001, 0.0009, 0.0007999999999999999, 0.001]",36000000000.0,0.04,"[2, 4, 1]",1
98,iot 98,4,"[0, 0, 0, 0]","[[(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (80000000.0, 4.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (10000000.0, 1.8)]]",0.1,"[2.7204386672331544e-10, 2.798106669079716e-10, 2.0929831782246144e-10, 2.285282347395592e-10]","[0.001, 0.0009, 0.0009, 0.0009]",36000000000.0,0.03,"[1, 4, 2]",1
99,iot 99,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(10000000.0, 1.8), (40000000.0, 2.7), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(10000000.0, 1.8), (40000000.0, 2.7), (20000000.0, 2.3)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (40000000.0, 2.7)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.17,"[2.428651223834833e-10, 2.2119098693497042e-10, 2.6904096751056785e-10, 2.462586469683182e-10, 2.1044669061277728e-10, 2.7557649034540733e-10, 2.639245476457954e-10, 2.252492921969297e-10, 2.955152167204659e-10, 2.1154122696418485e-10, 2.6541354557823796e-10, 2.167507565198881e-10, 2.5514790769837733e-10, 2.3718986519918566e-10, 2.6293307413972295e-10, 2.1341402372551545e-10]","[0.0009, 0.001, 0.0009, 0.0009, 0.001, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.001, 0.001, 0.0009, 0.0009, 0.001, 0.0009, 0.0007999999999999999]",37000000000.0,0.04,"[1, 4, 2]",0
100,mec 0,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (750000000.0, 0.825), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1500000000.0, 1.2), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)]]",0.0,"[1.6287064426828897e-09, 1.6414966194245309e-09, 1.9620461955718068e-09, 1.738091999199269e-09, 1.504965217640208e-09, 1.743546718638749e-09, 1.5518504261127694e-09, 1.930968052391153e-09, 1.630226777626371e-09, 1.7816118995303535e-09, 1.7943374917678266e-09, 1.9878299943962994e-09, 1.5959990030345811e-09, 1.773040661426209e-09, 1.8286973494476066e-09, 1.8150273590720197e-09, 1.6775981304262745e-09, 1.758556055843386e-09, 1.8108103001709664e-09, 1.870891869373387e-09, 1.8367803614642601e-09, 1.646769226697808e-09, 1.883283837311216e-09, 1.634345770807798e-09, 1.7081177100222779e-09, 1.898037075293692e-09, 1.980313321032477e-09, 1.9868483345121683e-09, 1.8329216184570642e-09, 1.7505734866443728e-09, 1.8732676461587885e-09, 1.8242037377324133e-09, 1.5103966077864147e-09, 1.86667398369287e-09, 1.5485338834974474e-09, 1.835020867223385e-09, 1.5210247212696353e-09, 1.786974687440442e-09, 1.942452208849496e-09, 1.9463125897646066e-09, 1.8553760916199154e-09, 1.8751677762987715e-09, 1.5641406481307887e-09, 1.7870049412161532e-09, 1.9103044766800333e-09, 1.660585421989807e-09, 1.774930020595956e-09, 1.5710710103322067e-09, 1.5139598673417534e-09, 1.6115098337574568e-09, 1.6861585702489774e-09, 1.7625814128373077e-09, 1.7140165946149671e-09, 1.624988714859178e-09, 1.6846075376838705e-09, 1.673880613222143e-09, 1.540066302503452e-09, 1.789771966733259e-09, 1.836295310494983e-09, 1.8581234737709222e-09, 1.7980095321411471e-09, 1.6839212290701816e-09, 1.6622344351702552e-09, 1.6698293601202252e-09]","[0.75, 0.75, 0.55, 0.55, 0.75, 0.55, 0.65, 0.65, 0.75, 0.65, 0.75, 0.75, 0.65, 0.65, 0.65, 0.55, 0.55, 0.65, 0.65, 0.75, 0.75, 0.55, 0.65, 0.65, 0.65, 0.55, 0.75, 0.75, 0.75, 0.55, 0.55, 0.55, 0.55, 0.75, 0.75, 0.75, 0.65, 0.65, 0.65, 0.55, 0.75, 0.65, 0.55, 0.75, 0.65, 0.65, 0.55, 0.65, 0.75, 0.55, 0.75, 0.55, 0.75, 0.55, 0.75, 0.75, 0.75, 0.75, 0.75, 0.55, 0.55, 0.55, 0.55, 0.75]",100.0,0.06,"[1, 2, 3]",1
101,mec 1,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(600000000.0, 0.8), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(750000000.0, 0.825), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)]]",0.0,"[1.8576766836933487e-09, 1.9123501628623644e-09, 1.5349709521039653e-09, 1.8296198201631256e-09, 1.7524240967658368e-09, 1.6677454891436329e-09, 1.6664409475849424e-09, 1.895045063993911e-09, 1.6516026379294587e-09, 1.941445760142133e-09, 1.5652784289233207e-09, 1.6462975072555494e-09, 1.640371518547945e-09, 1.6965492913027206e-09, 1.6528050374993964e-09, 1.8442415449907724e-09]","[0.75, 0.75, 0.75, 0.75, 0.65, 0.55, 0.65, 0.75, 0.75, 0.55, 0.55, 0.75, 0.75, 0.55, 0.65, 0.55]",100.0,0.09,"[2, 1, 3]",0
102,mec 2,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(1000000000.0, 1.0), (750000000.0, 0.825), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (1000000000.0, 1.0), (600000000.0, 0.8)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(750000000.0, 0.825), (1500000000.0, 1.2), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (600000000.0, 0.8)], [(1000000000.0, 1.0), (600000000.0, 0.8), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)], [(1000000000.0, 1.0), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (750000000.0, 0.825)], [(1000000000.0, 1.0), (750000000.0, 0.825), (600000000.0, 0.8)], [(600000000.0, 0.8), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(750000000.0, 0.825), (600000000.0, 0.8), (1000000000.0, 1.0)], [(1000000000.0, 1.0), (1500000000.0, 1.2), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (600000000.0, 0.8), (750000000.0, 0.825)], [(600000000.0, 0.8), (1000000000.0, 1.0), (1500000000.0, 1.2)], [(1500000000.0, 1.2), (1000000000.0, 1.0), (750000000.0, 0.825)], [(600000000.0, 0.8), (750000000.0, 0.825), (1000000000.0, 1.0)], [(750000000.0, 0.825), (600000000.0, 0.8), (1500000000.0, 1.2)]]",0.0,"[1.9255555733617663e-09, 1.9960171344640437e-09, 1.8032224929651187e-09, 1.8279494162296154e-09, 1.8050690678682735e-09, 1.876959942875467e-09, 1.89320850389195e-09, 1.8388622034578766e-09, 1.8136794992263822e-09, 1.8553363295251583e-09, 1.9301568451207115e-09, 1.5814789954688584e-09, 1.5997903997447989e-09, 1.7186052852339866e-09, 1.6938858630619569e-09, 1.917580046925971e-09, 1.5197665036091097e-09, 1.7402342610691422e-09, 1.952716839047483e-09, 1.8632489240994334e-09, 1.9717662201407326e-09, 1.6644617446100864e-09, 1.6261383620546998e-09, 1.7663849091093734e-09, 1.7816342347124558e-09, 1.7223282896213325e-09, 1.5952944063855952e-09, 1.94874261549077e-09, 1.7459349570649501e-09, 1.9484911481921047e-09, 1.8835890943428256e-09, 1.8362928608882555e-09]","[0.55, 0.55, 0.75, 0.75, 0.55, 0.55, 0.65, 0.55, 0.55, 0.75, 0.65, 0.55, 0.55, 0.65, 0.65, 0.65, 0.65, 0.55, 0.65, 0.65, 0.65, 0.65, 0.75, 0.75, 0.65, 0.55, 0.55, 0.75, 0.65, 0.75, 0.55, 0.75]",100.0,0.1,"[2, 3, 1]",1
